CookerStat, GenerateAssetRegistry=0.037134, Initialize=0.142220, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__D447B8B52AAF096AC3CD75B55C43A3CEF9B8EF62, StartTime=2016.05.10-23.31.51, HierarchicalDDC=, DataSize=7319, Duration=4.232686, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_236, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62A969AA4DC052BE2D6ECEBBDCF80__3DB3C3DB2AC2B878C64C8C43FA2D56B9F4A4BDDC, StartTime=2016.05.10-23.32.09, HierarchicalDDC=, DataSize=6309, Duration=3.727798, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_259, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3E0EB85840149F72C32A97811D1FA2E1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.09, Duration=9.662409, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_218, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3E0EB85840149F72C32A97811D1FA__A75EC035831CEB98E1B1D64CCAF336E04E6618EF, StartTime=2016.05.10-23.32.09, HierarchicalDDC=, DataSize=16647, Duration=4.156836, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_217, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3E0EB85840149F72C32A97811D1FA__E7C4BFB78A3C2AF7E59FA6D7AAADFD62419224DD, StartTime=2016.05.10-23.32.09, HierarchicalDDC=, DataSize=6309, Duration=5.423006, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_260, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C6D489084B9B1406D1BCE080C96773B2_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.09, Duration=9.612236, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_237, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C6D489084B9B1406D1BCE080C9677__64A171B142AEF64D3BB0AC4069BD92EB8FC39C46, StartTime=2016.05.10-23.32.09, HierarchicalDDC=, DataSize=16647, Duration=6.755944, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_219, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C6D489084B9B1406D1BCE080C9677__740A774541F279500F0E7B6742953269577DB887, StartTime=2016.05.10-23.32.09, HierarchicalDDC=, DataSize=6309, Duration=7.190906, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_261, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3044FA8245D70202FFC458828616F4EA_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.09, Duration=12.974997, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_218, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3044FA8245D70202FFC458828616F__121E58F07175F6A9904299225433A1DC98F88B91, StartTime=2016.05.10-23.32.09, HierarchicalDDC=, DataSize=16647, Duration=3.971946, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_238, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3044FA8245D70202FFC458828616F__76BBB5A0C3F6264085672DD3DD59CDD132B31135, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=3.894512, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_262, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AC1EC4934235451282A402988EAC8FA1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=10.139246, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_220, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AC1EC4934235451282A402988EAC8__65AA4E1090D8C73FD2FAB58D61AE6455BAAFBA39, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=3.792588, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_239, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_AC1EC4934235451282A402988EAC8__52C9B0DC251505CE0D4CA03EF9804992CD432160, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=3.712785, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_263, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_53E5C0C04F864CB236544C89BC2FE290_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=10.591589, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_219, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_53E5C0C04F864CB236544C89BC2FE__58245165B7E5A82ED75B533ABE38CEEAC5F60005, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=6.304782, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_240, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_53E5C0C04F864CB236544C89BC2FE__547EC8E9D8A71659C1DC2403140599A749DC4786, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=6.692734, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_264, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4314AE4E40EFBDD343E78D83D0FB7525_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=10.207594, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_221, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4314AE4E40EFBDD343E78D83D0FB7__66EB109C4ADB5A7974C1DD5EC74ABA53829CB47B, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=4.303403, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_220, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4314AE4E40EFBDD343E78D83D0FB7__73AE677220000EFF7FD3A17316EF19068BAD7430, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=4.318811, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_265, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7155320B475B27928495549E1CC0D631_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=19.035633, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_241, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7155320B475B27928495549E1CC0D__87D5B95350F5C7F2DB842839D63DE8C759C70B34, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=8.743499, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_222, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7155320B475B27928495549E1CC0D__6877AAFCB1B6F472182D52971999176656839707, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=7.309426, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_266, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_355EA5674F90F9AC384E23A561406989_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=32.345245, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_221, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_355EA5674F90F9AC384E23A561406__785317744BA7D6F6FB9A72A24E50EBF81D18C1D9, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=65799, Duration=5.828340, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_223, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_355EA5674F90F9AC384E23A561406__C7D60E6C14DCB39B5FD13A0B6A859ADAD825E091, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=5.842954, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_242, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_355EA5674F90F9AC384E23A561406__130A96C1314309807C6867DB14F63C8FAC90C796, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6604, Duration=5.655695, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_267, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_061812304A32D683DB8DAE8A4C10B11D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=9.807002, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_222, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_061812304A32D683DB8DAE8A4C10B__B63B9DDF44D63D5172D5A0CA44CE07B427D85C46, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=3.845524, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_243, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_061812304A32D683DB8DAE8A4C10B__F793381CCD5B7B530B3045AFD19D3DF7E6A02C04, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=3.816292, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_268, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6544DF54565572C35F7EA84FF17D8E2_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=8.416780, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_224, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6544DF54565572C35F7EA84FF17D__8DF28DC48751024A61C11F35BE42B0C7157E8E38, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=4.672788, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_223, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6544DF54565572C35F7EA84FF17D__0045E42DD228544A202E4837C5C81BB80E2907AF, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=4.642758, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_269, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CFF4CB141A4597A9E9EF0A25CF461F3_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=11.751492, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_244, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CFF4CB141A4597A9E9EF0A25CF46__DA2DC83FFCE1F2803BA2058360B972AA44E2AF32, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=5.757227, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_225, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8CFF4CB141A4597A9E9EF0A25CF46__AC542C5058F656A9A0A1B66BC57B5C81E6D88AC7, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=5.743008, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_270, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_281CB02C4348CEE6BD6793AC0B2D4DC0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=7.991299, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_224, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_281CB02C4348CEE6BD6793AC0B2D4__AE0F5A3DD75A5064022DA22A4EDEE1E838AA9A80, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=16647, Duration=5.050466, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_245, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_281CB02C4348CEE6BD6793AC0B2D4__17186AC2BA72B0412E7A53A716BE5310EB93FAD5, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=6309, Duration=5.086020, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_271, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DA7720D64EE1A93AD660298E327FE965_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=23.410145, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_226, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DA7720D64EE1A93AD660298E327FE965__B960596920B1F22EAC8C3FBA4A212837E6200C88, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=33028, Duration=8.120090, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_225, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DA7720D64EE1A93AD660298E327FE965__D05667608D1A46F3A2EC6B36FB1A1E7FA4498D4A, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=8452, Duration=8.408089, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_246, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DA7720D64EE1A93AD660298E327FE965__07BC991A6892C5A86E3D291020D13230954F6BB0, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=3851, Duration=8.514758, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_272, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_789D447949D7EBAA8F4B1881C353DE25_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=9.305272, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_227, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_789D447949D7EBAA8F4B1881C353DE25__040203A200F6A055240E0287CAB232E350C2A693, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=8452, Duration=4.830018, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_226, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_789D447949D7EBAA8F4B1881C353DE25__F35AAE537EA9D11EC149392EB2301E14491A468D, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=3559, Duration=4.769575, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_273, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_64772D814F42DBE1D80987BA716626CB_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=7.749915, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_247, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_64772D814F42DBE1D80987BA716626CB__6647D1578B3E1AA0989F96BBB9CFBABD2F477D3E, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=8452, Duration=4.448388, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_228, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_64772D814F42DBE1D80987BA716626CB__C893961906393FE07C01EADCC616C354AEDBECBE, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=3559, Duration=4.356339, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_274, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DB4A745D408C8BA9823267830F1D21B9_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=5.451054, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_227, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DB4A745D408C8BA9823267830F1D21B9__2F599F86D0EA5FCF9DCF1EEFC035BD429D999258, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=8452, Duration=4.916933, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_248, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DB4A745D408C8BA9823267830F1D21B9__4F55391B7072A71B427A9B3DEC1857A70AD0BAE4, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=3559, Duration=5.439203, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_275, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_248BF35A4B8A3CF736544D87C106C21E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=9.257074, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_229, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_248BF35A4B8A3CF736544D87C106C21E__B014080EC653739DAC16FA868F2745120B5FB5B5, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=8452, Duration=7.472582, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_228, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_248BF35A4B8A3CF736544D87C106C21E__189256444B19E9B31400C895F766B363D89FA936, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=3559, Duration=8.036729, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_276, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_14157A9742EAAD52133C79B2A2A3689A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=21.342394, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_249, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_14157A9742EAAD52133C79B2A2A3689A__7D316DE3AA86F8D660C8D787E4EA0A157236C057, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=33028, Duration=4.604436, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_230, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_14157A9742EAAD52133C79B2A2A3689A__C3172A729ABA4DEA044AA6C5704A55C1A9DF38CA, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=8452, Duration=4.412044, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_229, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_14157A9742EAAD52133C79B2A2A3689A__CBD5CE3BF155D9371442AC36D7D637726134A7D3, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=3851, Duration=4.242957, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_277, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_1B2F22CC4F0C4D1D7981E3B96BA1E8CE_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=5.217969, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_230, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_1B2F22CC4F0C4D1D7981E3B96BA1E8CE__24DBCFDDF81303E4B2B5B62FBE341F89BDD644EB, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=8452, Duration=6.938066, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_231, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_1B2F22CC4F0C4D1D7981E3B96BA1E8CE__00EAE0B935FFBCDCFC363CFF6C7ED3F7152415C9, StartTime=2016.05.10-23.32.10, HierarchicalDDC=, DataSize=3559, Duration=6.779648, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_278, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_7B411DDC4E4CD8D5A849D6BCCEAAF222_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.32.10, Duration=7.966015, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
